Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,5day,25day,75day
2001-01-30,4111.65720783292,4256.49609375,4079.1421092143014,4256.49609375,221478.0,0.0,0.0,4240.82919921875,,
2001-01-31,4123.480604085472,4226.93701171875,4123.480604085472,4226.93701171875,236918.0,0.0,0.0,4212.45283203125,,
2001-02-01,4197.3768343149495,4225.457770605853,4169.295898024046,4212.15625,283769.0,0.0,0.0,4195.012890625,,
2001-02-02,4212.156416301368,4284.576067399717,4212.156416301368,4272.75244140625,329555.0,0.0,0.0,4215.9994140625,,
2001-02-05,4188.507799994225,4330.390800807271,4144.169565630809,4241.7138671875,732582.0,0.0,0.0,4242.0111328125,,
2001-02-06,4195.898939235752,4241.715081370101,4157.472272497391,4212.15625,611195.0,0.0,0.0,4233.1431640625,4169.00072265625,
2001-02-07,4123.480176986333,4138.259595846957,3946.1262208725025,3975.68505859375,1646713.0,0.0,0.0,4182.8927734375,4162.49767578125,
2001-02-08,3931.3467651118203,3932.824660494694,3796.8531714454875,3827.89013671875,1574306.0,0.0,0.0,4106.03955078125,4148.7823046875,
2001-02-09,3783.5522035070517,3842.6701195193673,3783.5522035070517,3807.199462890625,657514.0,0.0,0.0,4012.928955078125,4131.401728515625,
2001-02-12,3807.1994628906255,3807.1994628906255,3807.1994628906255,3807.199462890625,0.0,0.0,0.0,3926.02607421875,4114.02115234375,
2001-02-13,3805.721502275079,3807.1996303865453,3694.875375819537,3696.353271484375,661240.0,0.0,0.0,3822.865478515625,4103.439052734375,
2001-02-14,3607.6756493138146,3798.3311302873035,3465.792576362666,3606.19775390625,1997032.0,0.0,0.0,3748.968017578125,4091.61544921875,
2001-02-15,3709.6543973251623,3811.632906348045,3694.8749773772847,3764.338623046875,467447.0,0.0,0.0,3736.25771484375,4103.852861328125,
2001-02-16,3764.337925871754,3842.6691625133944,3703.7418969042724,3796.852783203125,367356.0,0.0,0.0,3734.18837890625,4101.428984375,
2001-02-19,3708.177227135959,3721.4787541801365,3620.978121004884,3705.221435546875,325828.0,0.0,0.0,3713.7927734375,4078.668623046875,
2001-02-20,3680.0956695971195,3739.2135836371212,3680.0956695971195,3720.000244140625,332750.0,0.0,0.0,3718.52216796875,4064.303017578125,
2001-02-21,3680.0956832212837,3694.8751036743465,3628.3672467423403,3663.838134765625,298676.0,0.0,0.0,3730.050244140625,4042.37029296875,
2001-02-22,3575.1607646360076,3620.977149095749,3520.4765428959377,3547.07958984375,578186.0,0.0,0.0,3686.5984375,4012.81125,
2001-02-23,3473.182263038337,3547.07958984375,3473.182263038337,3547.07958984375,555293.0,0.0,0.0,3636.643798828125,3978.759296875,
2001-02-26,3626.88933295591,3626.88933295591,3462.836883454391,3473.1826171875,407286.0,0.0,0.0,3590.23603515625,3945.53498046875,
2001-02-27,3430.3216693743143,3547.07958984375,3428.843773976455,3547.07958984375,483419.0,0.0,0.0,3555.651904296875,3914.2023828125,
2001-02-28,3458.402562221931,3458.402562221931,3340.1667480468745,3340.166748046875,621310.0,0.0,0.0,3490.917626953125,3873.056298828125,
2001-03-01,3340.166786036243,3340.166786036243,3051.96649175771,3059.356201171875,890172.0,0.0,0.0,3393.37294921875,3823.45630859375,
2001-03-02,2896.781436720455,3007.6277665652765,2785.935339322202,2917.472900390625,1219728.0,0.0,0.0,3267.451611328125,3773.442431640625,
2001-03-05,3020.9299983042174,3140.643960370346,2957.378161986722,2970.6796875,1184590.0,0.0,0.0,3166.951025390625,3727.803408203125,
2001-03-06,3133.2540177240076,3170.2028002781817,3044.5770325726326,3118.474365234375,940750.0,0.0,0.0,3081.22998046875,3682.2825390625,
2001-03-07,3428.844601000993,3539.6907341680794,3399.2855236813366,3443.6240234375,1592408.0,0.0,0.0,3101.921435546875,3650.95001953125,
2001-03-08,3354.946432318004,3369.725852148326,3236.7103763356236,3300.26220703125,744827.0,0.0,0.0,3150.10263671875,3614.4742578125,
2001-03-09,3388.9399260002924,3421.455028594404,3329.8220014091526,3415.543212890625,1096744.0,0.0,0.0,3249.71669921875,3580.185888671875,
2001-03-12,3353.468271330404,3374.1595039440513,3281.0486085127636,3340.166748046875,716610.0,0.0,0.0,3323.614111328125,3544.12400390625,
2001-03-13,3177.59264484367,3220.453243719157,3065.2683969101918,3133.254150390625,587237.0,0.0,0.0,3326.570068359375,3500.967919921875,
2001-03-14,3135.0439453125,3135.0439453125,3135.0439453125,3135.0439453125,0.0,1.878287,0.0,3264.854052734375,3467.342275390625,
2001-03-15,3000.4732436220124,3120.2555750214287,2944.2792759392455,3117.298095703125,1020078.0,0.0,0.0,3228.26123046875,3438.91859375,
2001-03-16,3253.3467445933616,3328.7652461892367,3179.406982421875,3179.406982421875,1049360.0,0.0,0.0,3181.033984375,3413.80689453125,
2001-03-19,3268.135029295736,3297.7109845290743,3210.462091025251,3253.34716796875,366291.0,0.0,0.0,3163.670068359375,3391.652802734375,
2001-03-20,3253.3471679687505,3253.3471679687505,3253.3471679687505,3253.34716796875,0.0,0.0,0.0,3187.688671875,3373.93255859375,
2001-03-21,3120.255451989353,3519.5300292968745,3120.255451989353,3519.530029296875,706494.0,0.0,0.0,3264.585888671875,3370.465849609375,
2001-03-22,3519.530292104425,3562.4153717867666,3435.238872451006,3457.4208984375,439230.0,0.0,0.0,3332.61044921875,3358.189140625,
2001-03-23,3723.602689687049,3770.924206784045,3652.6206466208673,3748.7421875,423790.0,0.0,0.0,3446.477490234375,3356.264716796875,
2001-03-26,3816.7677312123833,4131.750671734686,3816.7677312123833,4111.0478515625,508442.0,0.0,0.0,3618.017626953125,3372.4977734375,
2001-03-27,4066.684519505569,4096.260713079236,3920.284152177393,3967.605224609375,694249.0,0.0,0.0,3760.86923828125,3382.40197265625,
2001-03-28,4011.968850100499,4051.896218706006,3989.7868236000695,4019.362548828125,920519.0,0.0,0.0,3860.8357421875,3396.62294921875,
2001-03-29,3841.9075002655404,3886.2713206932913,3637.8337402343745,3637.833740234375,492470.0,0.0,0.0,3896.918310546875,3400.253115234375,
2001-03-30,3549.1055953816103,3590.5119304379095,3430.80224609375,3430.80224609375,1272436.0,0.0,0.0,3833.330322265625,3395.602021484375,
2001-04-02,3549.1054621471512,3623.0452271108593,3504.7416496847954,3563.8935546875,535062.0,0.0,0.0,3723.899462890625,3399.230458984375,
2001-04-03,3563.8935546875005,3593.469274609507,3479.6021482034826,3563.8935546875,398235.0,0.0,0.0,3643.15712890625,3399.903017578125,
2001-04-04,3401.225333464949,3516.57117115815,3330.2432973906166,3478.12255859375,663902.0,0.0,0.0,3534.909130859375,3405.42125,
2001-04-05,3433.7590907383287,3667.4084996524725,3433.7590907383287,3608.2568359375,510039.0,0.0,0.0,3528.99375,3427.377275390625,
2001-04-06,3830.0767417741167,3830.0767417741167,3630.4394531250005,3630.439453125,823622.0,0.0,0.0,3568.92119140625,3455.8959375,
2001-04-09,3719.167339389214,3791.6283757320666,3674.803520278273,3741.349365234375,1453452.0,0.0,0.0,3604.412353515625,3486.722724609375,
2001-04-10,3739.870362712036,3739.870362712036,3529.881432108486,3550.584716796875,804988.0,0.0,0.0,3601.7505859375,3504.007138671875,
2001-04-11,3586.075827234577,3682.1976276549794,3563.894034307899,3594.94873046875,395040.0,0.0,0.0,3625.1158203125,3510.060126953125,
2001-04-12,3741.348370860768,3800.500036427597,3646.70556640625,3646.70556640625,614389.0,0.0,0.0,3632.80556640625,3523.917861328125,
2001-04-13,3664.4516934807584,3756.136800690309,3646.706121336517,3682.197265625,277380.0,0.0,0.0,3643.15712890625,3534.5840234375,
2001-04-16,3569.809138483142,3667.4094436214714,3569.809138483142,3652.62158203125,226270.0,0.0,0.0,3625.411572265625,3547.082216796875,
2001-04-17,3546.147292230874,3546.147292230874,3504.740966796875,3504.740966796875,393976.0,0.0,0.0,3616.242822265625,3561.941689453125,3743.9701106770835
2001-04-18,3540.232384454201,3769.445350315415,3540.232384454201,3725.08154296875,494599.0,0.0,0.0,3642.269384765625,3585.543193359375,3738.4610481770833
2001-04-19,4035.6300131927183,4035.6300131927183,3844.8653572999815,3948.381103515625,801262.0,0.0,0.0,3702.6044921875,3618.786513671875,3735.495804036458
2001-04-20,3918.8044878633764,3932.1136090264413,3741.348996337344,3796.064453125,340736.0,0.0,0.0,3725.3779296875,3643.4528125,3729.5538118489585
2001-04-23,3840.4277955493435,3960.210103864941,3796.063986268727,3844.864013671875,350851.0,0.0,0.0,3763.826416015625,3667.113486328125,3724.26248046875
2001-04-24,3772.4032039151616,3889.227800220245,3708.8150854039236,3874.43994140625,258214.0,0.0,0.0,3837.7662109375,3691.957197265625,3723.1096028645834
2001-04-25,3948.3808607715796,3970.5628880895547,3904.0168061356285,3932.1142578125,483951.0,0.0,0.0,3879.17275390625,3708.46056640625,3723.513955078125
2001-04-27,3973.5193481444385,3977.95556640625,3889.22794505931,3977.95556640625,614389.0,0.0,0.0,3885.087646484375,3729.281953125,3730.441318359375
2001-04-30,3977.95556640625,3977.95556640625,3977.95556640625,3977.95556640625,0.0,0.0,0.0,3921.465869140625,3738.45048828125,3732.048063151042
2001-05-01,4007.531720116508,4288.50244140625,3992.7433957044846,4288.50244140625,630361.0,0.0,0.0,4010.1935546875,3745.548671875,3732.2383561197917
2001-05-02,4273.7152279362,4288.503089424086,4148.017707551055,4251.533203125,498326.0,0.0,0.0,4085.61220703125,3756.905791015625,3734.5369270833335
2001-05-03,4251.533203125,4251.533203125,4251.533203125,4251.533203125,0.0,0.0,0.0,4149.49599609375,3766.1926171875,3735.061953125
2001-05-07,4384.622894063674,4465.956801648269,4303.2894516376555,4451.1689453125,11180.0,0.0,0.0,4244.138671875,3798.726025390625,3737.2634635416666
2001-05-08,4347.653189054638,4365.39898947182,4189.422515426572,4214.56201171875,4259.0,0.0,0.0,4291.4599609375,3830.076416015625,3734.812578125
2001-05-09,4081.472106639786,4140.624024612732,4051.8963802327103,4093.302490234375,6921.0,0.0,0.0,4252.419970703125,3851.2527734375,3732.006070963542
2001-05-10,4004.573618601559,4103.652876407589,4004.573618601559,4044.5009765625,3726.0,0.0,0.0,4211.013525390625,3870.4770703125,3728.194156901042
2001-05-11,4007.5312278235806,4108.089216584055,3936.5489539366768,3943.943115234375,5856.0,0.0,0.0,4149.4955078125,3889.109892578125,3722.5291471354167
2001-05-14,3943.9431405561472,3961.6884765625,3843.384918570741,3961.6884765625,3726.0,0.0,0.0,4051.5994140625,3903.247158203125,3718.0269140625
2001-05-15,3970.5620096707135,4102.174474343952,3917.3250628535766,4081.47119140625,492470.0,0.0,0.0,4024.98125,3921.288427734375,3716.8755989583333
2001-05-16,4066.6832057798865,4066.6832057798865,3881.8340325842564,3963.167724609375,739503.0,0.0,0.0,3998.954296875,3930.161162109375,3714.895764973958
2001-05-17,4051.893753747192,4109.56689453125,3847.8203504718185,4109.56689453125,680407.0,0.0,0.0,4011.96748046875,3952.52044921875,3712.936708984375
2001-05-18,4140.622444962418,4184.986482806914,4096.258872276537,4164.283203125,1056281.0,0.0,0.0,4056.035498046875,3975.293828125,3712.101324869792
2001-05-21,4075.557459983753,4288.5039158588115,4075.557459983753,4193.86083984375,905080.0,0.0,0.0,4102.469970703125,3997.1800390625,3711.8573860677084
2001-05-22,4282.5876973089735,4288.503121042986,4111.0478515625,4111.0478515625,385457.0,0.0,0.0,4108.385302734375,4014.3340625,3709.7013248697917
2001-05-23,4096.2592509647575,4199.774728626824,4059.2893710627823,4079.9921875,490872.0,0.0,0.0,4131.7501953125,4031.42888671875,3707.5450358072917
2001-05-24,4124.3567096695315,4140.623309869648,4062.24732280879,4125.83544921875,316245.0,0.0,0.0,4135.00390625,4056.272666015625,3706.394091796875
2001-05-25,4081.471512563776,4081.471512563776,4000.138044203362,4022.320068359375,295482.0,0.0,0.0,4106.611279296875,4068.16220703125,3707.0158919270834
2001-05-28,3933.59230391054,3992.7437461152,3890.707229216936,3918.804443359375,292287.0,0.0,0.0,4051.6,4066.979140625,3708.2280826822916
2001-05-29,3992.7438045486256,4068.1623131061488,3948.380222245874,4065.204833984375,272056.0,0.0,0.0,4042.431396484375,4077.744755859375,3711.668154296875
2001-05-30,3976.4784290750185,4022.3212302181037,3949.8601784625366,4003.0966796875,512701.0,0.0,0.0,4027.052294921875,4084.0740625,3714.2801171875
2001-05-31,3819.724513993548,3844.864013671875,3711.772585830025,3844.864013671875,828414.0,0.0,0.0,3970.8580078125,4082.891025390625,3716.260260416667
2001-06-01,3843.385274297698,3844.864013671875,3772.403225964577,3844.864013671875,597352.0,0.0,0.0,3935.366796875,4079.401015625,3719.4424772135417
2001-06-04,3874.4399640520624,3874.4399640520624,3815.2882958710165,3844.864013671875,290158.0,0.0,0.0,3920.5787109375,4074.077353515625,3720.5161490885416
2001-06-05,3889.228624914396,3889.228624914396,3812.3313706489653,3816.767822265625,237450.0,0.0,0.0,3870.89130859375,4067.62984375,3720.7816829427084
2001-06-06,3843.3855214025693,3926.1979552120697,3818.246020107935,3906.973876953125,338606.0,0.0,0.0,3851.666748046875,4052.368701171875,3723.4717154947916
2001-06-07,3887.7502031765493,3955.77455977171,3874.4410798175227,3932.1142578125,273121.0,0.0,0.0,3869.116796875,4039.591943359375,3726.29990234375
2001-06-08,4020.8413480883064,4094.7806536990497,3985.3502022999132,4007.5322265625,886978.0,0.0,0.0,3901.650439453125,4029.831904296875,3730.882490234375
2001-06-11,3918.804002467999,3991.2645575322863,3918.804002467999,3954.294677734375,297611.0,0.0,0.0,3923.536572265625,4009.95693359375,3736.312024739583
2001-06-12,3952.815977275551,3963.16761814626,3815.2883300781245,3815.288330078125,426984.0,0.0,0.0,3923.240673828125,3993.985986328125,3739.8881412760416
2001-06-13,3844.8636578080523,3961.6884765625,3830.0758002763228,3961.6884765625,278445.0,0.0,0.0,3934.18359375,3988.72142578125,3746.401552734375
2001-06-14,3872.9611448153823,3983.870782019573,3868.524694205004,3964.646240234375,387587.0,0.0,0.0,3940.689990234375,3985.527236328125,3751.9691080729167
2001-06-15,3875.918379618165,3906.97329935742,3800.4998868839143,3886.27001953125,1044568.0,0.0,0.0,3916.437548828125,3983.2203125,3759.2504850260416
2001-06-18,3815.2889121911317,3815.2889121911317,3682.197462849747,3726.561279296875,779966.0,0.0,0.0,3870.890869140625,3973.815224609375,3768.146552734375
2001-06-19,3637.8330938397826,3680.718166901692,3526.9236787672276,3549.10546875,1267112.0,0.0,0.0,3817.654296875,3952.520595703125,3776.5683203125
2001-06-20,3593.469274609507,3711.772852035571,3481.0811202630593,3563.8935546875,987069.0,0.0,0.0,3738.0953125,3936.54962890625,3784.4778385416666
2001-06-21,3696.9850121340373,3815.288590202005,3689.591082113417,3738.39111328125,823090.0,0.0,0.0,3692.844287109375,3921.70259765625,3792.743395182292
2001-06-22,3827.118922113665,3859.652587890625,3788.670298100195,3859.652587890625,558487.0,0.0,0.0,3687.52080078125,3909.517373046875,3798.2904427083336
2001-06-25,3859.6524634972975,3874.440323770691,3803.4582688473106,3852.25830078125,751748.0,0.0,0.0,3712.660205078125,3895.853271484375,3805.650390625
2001-06-26,3853.7370052905762,3902.53703383612,3837.4701740558385,3881.833984375,718207.0,0.0,0.0,3779.205908203125,3886.684716796875,3811.8676009114583
2001-06-27,3881.835209311741,3881.835209311741,3702.9011721625743,3722.12548828125,336476.0,0.0,0.0,3810.852294921875,3872.370048828125,3816.960384114583
2001-06-28,3677.760681093525,3685.1546110740264,3538.754053206187,3563.8935546875,666032.0,0.0,0.0,3775.952783203125,3849.892373046875,3822.7022428385417
2001-06-29,3652.620963036034,3711.7726319520916,3556.4994138301904,3660.014892578125,716610.0,0.0,0.0,3736.025244140625,3835.400166015625,3829.70185546875
2001-07-02,3526.92360429824,3549.105393812657,3497.3476523663435,3528.40234375,468512.0,0.0,0.0,3671.254052734375,3819.78408203125,3835.1832454427085
2001-07-03,3528.4031813895836,3549.1062363671263,3402.7056465627224,3439.675537109375,715013.0,0.0,0.0,3582.82236328125,3794.76291015625,3838.6534928385418
2001-07-04,3484.038199459706,3489.9533892812588,3343.552848211639,3350.94677734375,600547.0,0.0,0.0,3508.58662109375,3768.6769140625,3839.954820963542
2001-07-05,3312.499003204943,3373.1296561684962,3297.711141175511,3327.286865234375,470641.0,0.0,0.0,3461.265283203125,3747.973828125,3840.94068359375
2001-07-06,3268.135230394821,3268.135230394821,3135.0437725242946,3155.746826171875,436568.0,0.0,0.0,3360.411669921875,3720.409140625,3836.0902408854167
2001-07-09,3031.5277784793443,3135.0435029758105,3001.952056548378,3090.6796875,724596.0,0.0,0.0,3272.867138671875,3690.241767578125,3831.2003580729165
2001-07-10,3179.407795012396,3216.3776855468745,3161.662219646319,3216.377685546875,580848.0,0.0,0.0,3228.207568359375,3666.226162109375,3824.1021647135417
2001-07-11,3164.618925202437,3164.618925202437,3049.273062404998,3056.6669921875,547307.0,0.0,0.0,3169.351611328125,3632.21388671875,3810.0437532552082
2001-07-12,3151.3099145544147,3377.5654296875,3151.3099145544147,3377.5654296875,984940.0,0.0,0.0,3179.40732421875,3610.03193359375,3802.1765559895834
2001-07-13,3401.2261946723415,3416.0140547632277,3327.286429059214,3330.244140625,954060.0,0.0,0.0,3214.306787109375,3582.94041015625,3792.988310546875
2001-07-16,3285.8804389451648,3364.2564256896676,3285.8804389451648,3337.63818359375,210830.0,0.0,0.0,3263.698486328125,3558.274150390625,3788.985703125
2001-07-17,3297.7107489905447,3349.468492517572,3225.249721989226,3333.20166015625,301338.0,0.0,0.0,3287.06328125,3538.99068359375,3787.6843619791666
2001-07-18,3288.83765028575,3315.4558902146637,3182.36445799076,3210.461669921875,313051.0,0.0,0.0,3317.822216796875,3508.941611328125,3782.971936848958
2001-07-19,3225.250031891118,3282.9229715838924,3194.1953362751046,3242.99560546875,327426.0,0.0,0.0,3290.908251953125,3480.0755859375,3778.6932975260415
2001-07-20,3242.99560546875,3242.99560546875,3242.99560546875,3242.99560546875,0.0,0.0,0.0,3273.458544921875,3454.344609375,3775.558271484375
2001-07-23,3287.358700160102,3287.358700160102,3149.8308259030973,3166.09765625,655384.0,0.0,0.0,3239.150439453125,3431.926064453125,3769.662815755208
2001-07-24,3142.437043939312,3191.2373046875,3142.437043939312,3191.2373046875,465317.0,0.0,0.0,3210.757568359375,3417.611337890625,3763.806787109375
2001-07-25,3146.8740465605424,3402.7053103442217,3135.043664148212,3370.171875,773044.0,0.0,0.0,3242.699609375,3409.862470703125,3758.85775390625
2001-07-26,3383.480968907968,3401.2265423787653,3345.032342677593,3399.747802734375,379601.0,0.0,0.0,3274.050048828125,3396.31673828125,3756.8465950520836
2001-07-27,3386.438579055953,3386.438579055953,3031.5278180387563,3093.63720703125,595223.0,0.0,0.0,3244.178369140625,3365.676123046875,3750.16244140625
2001-07-30,2916.1820666041476,2987.164128789027,2691.405497588801,2706.193359375,2339365.0,0.0,0.0,3152.197509765625,3319.833525390625,3737.6222786458334
2001-07-31,2765.344943310211,2898.436392513962,2765.344943310211,2794.9208984375,1331532.0,0.0,0.0,3072.934228515625,3276.357001953125,3725.791927083333
2001-08-01,2913.22470300832,3081.807078322026,2854.0727883549284,3046.316162109375,1326740.0,0.0,0.0,3008.1630859375,3249.32462890625,3717.7078548177083
2001-08-02,3149.8310606130826,3275.528564453125,3099.552059077066,3275.528564453125,1084498.0,0.0,0.0,2983.31923828125,3237.790029296875,3714.651689453125
2001-08-03,3272.570483280785,3322.849475563273,3182.363905457953,3268.134033203125,1083434.0,0.0,0.0,3018.218603515625,3222.114794921875,3708.559055989583
2001-08-06,3223.7714621122454,3223.7714621122454,3027.091867899849,3047.794921875,571797.0,0.0,0.0,3086.538916015625,3202.890498046875,3696.551240234375
2001-08-07,3030.0488530872694,3030.0488530872694,2973.8546592533185,3000.472900390625,642074.0,0.0,0.0,3127.64931640625,3185.322392578125,3685.943352864583
2001-08-08,3000.4732530716424,3000.4732530716424,2898.4364949988194,2928.012451171875,683069.0,0.0,0.0,3103.98857421875,3168.40501953125,3673.7186653645836
2001-08-09,2867.382143554515,2880.6914998654674,2821.5395804147993,2839.28515625,543580.0,0.0,0.0,3016.739892578125,3148.884951171875,3659.9166015625
2001-08-10,2809.708832001354,2839.284787889591,2791.963258468412,2799.357421875,494599.0,0.0,0.0,2922.9845703125,3134.629375,3644.8131770833334
2001-08-13,2740.2056144897774,2744.642066186868,2632.253662109375,2632.253662109375,768253.0,0.0,0.0,2839.876318359375,3116.292333984375,3626.8704850260415
2001-08-14,2648.5204193135746,2707.6720990377453,2617.4657234990573,2706.193359375,1391693.0,0.0,0.0,2781.02041015625,3095.8849609375,3609.9136555989585
2001-08-15,2735.768763469518,2738.7262421982114,2678.095602466722,2718.023193359375,594158.0,0.0,0.0,2739.02255859375,3082.339208984375,3588.9739322916666
2001-08-16,2599.7199564956113,2615.9867893143455,2543.525760275471,2567.1865234375,633556.0,0.0,0.0,2684.60283203125,3049.924052734375,3566.5159765625
2001-08-17,2573.1019806588224,2697.3205349629206,2573.1019806588224,2632.253662109375,678277.0,0.0,0.0,2651.182080078125,3022.00443359375,3544.925582682292
2001-08-20,2573.101568993758,2608.5924791542216,2528.7377568586708,2558.3134765625,588302.0,0.0,0.0,2636.39404296875,2990.8314453125,3519.687509765625
2001-08-21,2630.7744584476704,2630.7744584476704,2571.622787428936,2602.67724609375,306130.0,0.0,0.0,2615.6908203125,2961.61046875,3498.195712890625
2001-08-22,2602.6772435704447,2602.6772435704447,2528.737713013547,2586.41064453125,572862.0,0.0,0.0,2589.368310546875,2936.648427734375,3478.1038216145835
2001-08-23,2615.98723869194,2618.944718305555,2465.1501964920635,2484.37451171875,535062.0,0.0,0.0,2572.805908203125,2906.303583984375,3457.3021354166667
2001-08-24,2484.3744401532717,2516.9078778628523,2419.30733215472,2479.93798828125,421128.0,0.0,0.0,2542.3427734375,2875.781279296875,3437.7820670572914
2001-08-27,2598.2408393405585,2661.828956662734,2543.525390625,2543.525390625,586172.0,0.0,0.0,2539.38515625,2850.878388671875,3418.873225911458
2001-08-28,2573.1009654982167,2587.888821881785,2472.5429838996592,2581.9736328125,415804.0,0.0,0.0,2535.24443359375,2826.507841796875,3398.8799251302084
2001-08-29,2552.3976874660743,2596.7617217753573,2522.821974698938,2581.9736328125,272056.0,0.0,0.0,2534.35703125,2794.979912109375,3380.46400390625
2001-08-30,2552.3991159418065,2580.496337890625,2513.9504817629345,2580.496337890625,537724.0,0.0,0.0,2553.581396484375,2762.209853515625,3360.076396484375
2001-08-31,2580.4942030277084,2592.3245779999106,2491.7666233154173,2539.087890625,443489.0,0.0,0.0,2565.411376953125,2740.027880859375,3338.4071256510415
2001-09-03,2545.0037932751225,2552.3977215656882,2367.548583984375,2367.548583984375,418998.0,0.0,0.0,2530.216015625,2726.48208984375,3314.0562955729165
2001-09-04,2337.973076660231,2453.3191703923853,2336.494337240683,2442.967529296875,1020610.0,0.0,0.0,2502.414794921875,2712.403955078125,3291.815224609375
2001-09-05,2438.531627928674,2468.107585880616,2324.664480537933,2351.282958984375,1233570.0,0.0,0.0,2456.27666015625,2684.602626953125,3268.7657682291665
2001-09-06,2351.2826887420474,2425.222226254653,2280.3003978156653,2302.482421875,913598.0,0.0,0.0,2400.673876953125,2645.68078125,3244.45439453125
2001-09-07,2243.330402019507,2290.651689482134,2213.7544519932862,2280.300048828125,635153.0,0.0,0.0,2348.91630859375,2606.167421875,3221.2274609375
2001-09-10,2250.7246019015224,2269.948913584353,2188.6152156710373,2203.403076171875,581380.0,0.0,0.0,2316.08720703125,2572.391748046875,3198.355442708333
2001-09-11,2262.5545049915027,2306.9183096941083,2231.499818441748,2266.99072265625,758670.0,0.0,0.0,2280.891845703125,2543.0524609375,3174.3792545572915
2001-09-12,2119.112060546875,2163.4758780067614,2119.112060546875,2119.112060546875,253954.0,0.0,0.0,2234.457666015625,2510.6964453125,3149.2594596354165
2001-09-13,2207.8390342419234,2218.190673828125,2148.6873728705036,2218.190673828125,527076.0,0.0,0.0,2217.59931640625,2485.852666015625,3127.5704817708333
2001-09-14,2342.409832167462,2361.6341448600388,2318.74906805987,2352.761474609375,695314.0,0.0,0.0,2232.0916015625,2467.988828125,3107.67578125
2001-09-17,2234.678292933596,2234.678292933596,2178.4413344886607,2208.039794921875,467447.0,1.878287,0.0,2233.0189453125,2451.0202734375,3085.8514583333335
2001-09-18,2296.835061840047,2336.792810916981,2289.435504539469,2304.234619140625,727790.0,0.0,0.0,2240.467724609375,2434.941923828125,3065.6843489583334
2001-09-19,2363.4314913792846,2419.66845703125,2353.0722034673263,2419.66845703125,1129752.0,0.0,0.0,2300.57900390625,2423.007734375,3045.8536100260417
2001-09-20,2449.2673315027737,2449.2673315027737,2351.5924995736045,2406.349609375,627699.0,0.0,0.0,2338.210791015625,2416.5742578125,3025.5100813802082
2001-09-21,2293.8745898163024,2308.6739338870075,2242.077467459594,2264.2763671875,580316.0,0.0,0.0,2320.51376953125,2401.855166015625,3002.266669921875
2001-09-24,2264.2763671875,2264.2763671875,2264.2763671875,2264.2763671875,0.0,0.0,0.0,2331.761083984375,2390.093681640625,2979.7330924479165
2001-09-25,2367.8711680643814,2367.8711680643814,2224.3189166745706,2292.395263671875,560084.0,0.0,0.0,2329.393212890625,2377.68240234375,2959.4278515625
2001-09-26,2292.3951185524306,2292.3951185524306,2221.3590461965077,2253.917236328125,304532.0,0.0,0.0,2296.24296875,2364.382666015625,2936.657568359375
